Date,Year,Company,Ticker,Exchange,Open,High,Low,Close,Volume
2025-01-20,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1310.76,1310.76,1238.55,1241.34,61833462
2025-01-27,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1234.17,1265.5,1213.65,1259.57,49004524
2025-02-03,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1246.02,1285.37,1232.63,1261.66,54775726
2025-02-10,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1259.47,1261.46,1188.6,1212.41,55771701
2025-02-17,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1206.28,1235.07,1199.71,1223.26,35756878
2025-02-24,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1211.71,1218.38,1188.55,1195.33,53241193
2025-03-03,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1199.21,1249.81,1151.4,1244.83,68929385
2025-03-10,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1240.05,1259.12,1224.86,1242.94,43503714
2025-03-17,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1237.21,1275.9,1228.19,1271.27,70555562
2025-03-24,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1285.86,1302.5,1263.7,1270.03,79263150
2025-03-31,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1270.03,1272.82,1188.4,1199.91,47585256
2025-04-07,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1127.7,1217.79,1110.42,1214.1,63158492
2025-04-14,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1214.1,1275.11,1214.1,1269.43,37025400
2025-04-21,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1264.95,1319.93,1261.96,1295.23,58862511
2025-04-28,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1334.67,1421.02,1314.95,1414.15,102132052
2025-05-05,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1425.31,1433.77,1369.03,1371.72,69985014
2025-05-12,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1394.43,1455.59,1394.43,1450.61,56866043
2025-05-19,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1446.32,1448.81,1391.34,1421.12,42212064
2025-05-26,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1426.3,1435.27,1403.0,1415.25,50988370
2025-06-02,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1406.48,1448.91,1390.05,1437.76,49377099
2025-06-09,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1451.2,1462.76,1408.67,1422.22,42579396
2025-06-16,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1421.22,1465.15,1418.73,1460.37,64524292
2025-06-23,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1447.22,1515.95,1436.26,1509.37,55692618
2025-06-30,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1507.78,1525.81,1490.05,1521.22,43025844
2025-07-07,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1520.53,1544.83,1484.37,1489.25,40575115
2025-07-14,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1486.26,1494.03,1463.26,1470.13,51005214
2025-07-21,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1459.17,1470.13,1378.59,1386.16,77788889
2025-07-28,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1386.76,1417.64,1376.7,1388.16,53095280
2025-08-04,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1389.55,1410.47,1359.57,1362.36,40233415
2025-08-11,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1364.55,1396.32,1355.79,1368.34,36825299
2025-08-18,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1390.0,1431.9,1377.0,1409.2,51735660
2025-08-25,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1414.7,1419.5,1350.0,1357.2,50045321
2025-09-01,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1356.0,1384.5,1340.6,1375.0,49597559
2025-09-08,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1380.0,1396.3,1368.7,1395.0,41701427
2025-09-15,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1393.0,1422.0,1388.6,1407.4,44397090
2025-09-22,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1403.9,1410.7,1366.0,1377.6,48985683
2025-09-29,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1381.6,1389.0,1356.9,1363.4,53724946
2025-10-06,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1360.0,1395.9,1359.0,1381.7,47365418
2025-10-13,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1376.9,1423.3,1367.8,1416.8,59903092
2025-10-20,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1440.0,1482.9,1433.3,1451.6,55196074
2025-10-27,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1463.0,1508.3,1458.0,1486.4,61706905
2025-11-03,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1486.0,1501.6,1470.1,1478.0,43054334
2025-11-10,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1477.9,1524.7,1475.5,1518.9,41459669
2025-11-17,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1520.9,1557.8,1510.5,1546.6,50395819
2025-11-24,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1550.0,1581.3,1525.1,1567.5,66275883
2025-12-01,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1575.0,1577.5,1517.6,1540.6,48451462
2025-12-08,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1539.2,1559.8,1520.1,1556.5,40609943
2025-12-15,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1551.2,1574.2,1535.2,1565.1,45141152
2025-12-22,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1573.5,1580.9,1553.6,1559.2,28818656
2025-12-29,2025,Reliance Industries Limited,RELIANCE.NS,NSE,1554.9,1594.6,1537.8,1592.3,33570177
2026-01-05,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1593.0,1611.8,1465.0,1475.3,72175433
2026-01-12,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1475.3,1485.8,1440.2,1457.9,47872430
2026-01-19,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1450.6,1450.6,1373.0,1386.1,76494478
2026-01-26,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1386.1,1411.0,1335.0,1347.0,79225099
2026-02-02,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1340.0,1489.5,1335.5,1450.8,69541685
2026-02-09,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1458.0,1473.0,1416.3,1419.6,45033463
2026-02-16,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1420.1,1443.0,1400.0,1419.4,42211574
2026-02-23,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1425.0,1440.5,1388.1,1393.9,59732355
2026-03-02,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1375.5,1424.3,1307.0,1404.8,101493232
2026-03-09,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1375.0,1434.0,1370.0,1380.7,102995217
2026-03-16,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1380.0,1430.0,1363.5,1414.4,90898164
2026-03-23,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1400.0,1430.5,1345.0,1348.1,79908295
2026-03-30,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1335.0,1384.4,1328.0,1350.5,60078531
2026-04-06,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1359.0,1359.0,1290.0,1350.2,119571197
2026-04-13,2026,Reliance Industries Limited,RELIANCE.NS,NSE,1321.2,1347.0,1310.0,1344.1,44057924
2020-12-28,2020,Wipro Limited,WIPRO.NS,NSE,177.47,180.1,177.47,178.88,10084672
2021-01-04,2021,Wipro Limited,WIPRO.NS,NSE,179.76,199.41,178.74,198.28,221473506
2021-01-11,2021,Wipro Limited,WIPRO.NS,NSE,200.96,215.45,198.19,202.13,391036524
2021-01-18,2021,Wipro Limited,WIPRO.NS,NSE,203.26,209.0,197.13,204.99,177836490
2021-01-25,2021,Wipro Limited,WIPRO.NS,NSE,205.64,210.07,191.96,193.05,134830470
2021-02-01,2021,Wipro Limited,WIPRO.NS,NSE,192.22,203.23,188.57,196.58,108324682
2021-02-08,2021,Wipro Limited,WIPRO.NS,NSE,198.8,208.69,196.93,204.18,162233530
2021-02-15,2021,Wipro Limited,WIPRO.NS,NSE,205.38,206.86,196.84,198.62,89106538
2021-02-22,2021,Wipro Limited,WIPRO.NS,NSE,198.96,199.95,188.48,189.54,91122140
2021-03-01,2021,Wipro Limited,WIPRO.NS,NSE,189.86,205.24,189.03,194.41,173948702
2021-03-08,2021,Wipro Limited,WIPRO.NS,NSE,196.37,199.93,189.42,196.42,101023922
2021-03-15,2021,Wipro Limited,WIPRO.NS,NSE,196.24,201.18,184.53,189.63,114567788
2021-03-22,2021,Wipro Limited,WIPRO.NS,NSE,189.88,195.59,183.74,186.58,90218046
2021-03-29,2021,Wipro Limited,WIPRO.NS,NSE,186.58,195.34,186.58,192.36,56423280
2021-04-05,2021,Wipro Limited,WIPRO.NS,NSE,192.38,208.5,192.26,207.92,136041128
2021-04-12,2021,Wipro Limited,WIPRO.NS,NSE,207.88,218.8,190.6,216.75,343254228
2021-04-19,2021,Wipro Limited,WIPRO.NS,NSE,213.88,228.43,213.0,219.75,235514956
2021-04-26,2021,Wipro Limited,WIPRO.NS,NSE,221.46,236.43,220.35,227.63,125792698
2021-05-03,2021,Wipro Limited,WIPRO.NS,NSE,225.41,238.62,220.72,238.02,135277752
2021-05-10,2021,Wipro Limited,WIPRO.NS,NSE,239.11,244.14,227.63,230.26,69729914
2021-05-17,2021,Wipro Limited,WIPRO.NS,NSE,230.26,239.2,228.67,236.84,68227198
2021-05-24,2021,Wipro Limited,WIPRO.NS,NSE,236.47,251.76,235.43,248.85,119008636
2021-05-31,2021,Wipro Limited,WIPRO.NS,NSE,248.85,254.03,245.32,250.01,52949048
2021-06-07,2021,Wipro Limited,WIPRO.NS,NSE,251.62,258.21,250.47,256.06,54636338
2021-06-14,2021,Wipro Limited,WIPRO.NS,NSE,255.87,260.54,252.25,253.98,59386274
2021-06-21,2021,Wipro Limited,WIPRO.NS,NSE,251.65,259.08,247.24,252.92,72189892
2021-06-28,2021,Wipro Limited,WIPRO.NS,NSE,253.96,255.8,246.5,248.81,47935426
2021-07-05,2021,Wipro Limited,WIPRO.NS,NSE,250.79,250.79,241.72,242.89,46600830
2021-07-12,2021,Wipro Limited,WIPRO.NS,NSE,245.18,272.2,241.41,266.89,210720050
2021-07-19,2021,Wipro Limited,WIPRO.NS,NSE,264.49,278.0,259.41,276.78,94964436
2021-07-26,2021,Wipro Limited,WIPRO.NS,NSE,277.22,277.4,269.32,271.23,47339292
2021-08-02,2021,Wipro Limited,WIPRO.NS,NSE,271.72,283.87,268.97,276.25,61726850
2021-08-09,2021,Wipro Limited,WIPRO.NS,NSE,277.17,286.62,273.98,284.33,56548476
2021-08-16,2021,Wipro Limited,WIPRO.NS,NSE,284.61,295.28,282.02,286.43,56978936
2021-08-23,2021,Wipro Limited,WIPRO.NS,NSE,289.18,296.94,288.03,293.31,53015432
2021-08-30,2021,Wipro Limited,WIPRO.NS,NSE,293.78,303.5,290.52,302.62,50413466
2021-09-06,2021,Wipro Limited,WIPRO.NS,NSE,303.34,318.75,302.12,305.97,62532972
2021-09-13,2021,Wipro Limited,WIPRO.NS,NSE,305.97,314.47,303.89,307.31,46922340
2021-09-20,2021,Wipro Limited,WIPRO.NS,NSE,303.85,322.97,301.84,312.51,56759028
2021-09-27,2021,Wipro Limited,WIPRO.NS,NSE,313.22,313.36,289.8,293.92,71147846
2021-10-04,2021,Wipro Limited,WIPRO.NS,NSE,295.6,308.37,292.9,305.42,60620242
2021-10-11,2021,Wipro Limited,WIPRO.NS,NSE,299.78,341.77,293.34,327.18,176406852
2021-10-18,2021,Wipro Limited,WIPRO.NS,NSE,332.14,337.2,313.32,315.23,85848036
2021-10-25,2021,Wipro Limited,WIPRO.NS,NSE,315.4,316.07,297.61,298.77,66327236
2021-11-01,2021,Wipro Limited,WIPRO.NS,NSE,300.78,305.74,299.07,301.98,25318836
2021-11-08,2021,Wipro Limited,WIPRO.NS,NSE,301.63,307.77,294.17,304.91,50074282
2021-11-15,2021,Wipro Limited,WIPRO.NS,NSE,305.6,308.93,298.07,300.94,37460582
2021-11-22,2021,Wipro Limited,WIPRO.NS,NSE,303.96,305.09,286.25,287.08,43641346
2021-11-29,2021,Wipro Limited,WIPRO.NS,NSE,284.82,302.09,278.99,295.99,70295370
2021-12-06,2021,Wipro Limited,WIPRO.NS,NSE,294.38,301.65,287.79,294.84,48718470
2021-12-13,2021,Wipro Limited,WIPRO.NS,NSE,297.26,312.65,293.5,309.88,145893894
2021-12-20,2021,Wipro Limited,WIPRO.NS,NSE,308.37,324.47,306.27,322.65,92115386
2021-12-27,2021,Wipro Limited,WIPRO.NS,NSE,323.3,332.56,319.28,330.46,54882024
2022-01-03,2022,Wipro Limited,WIPRO.NS,NSE,331.68,335.74,323.34,328.68,60224420
2022-01-10,2022,Wipro Limited,WIPRO.NS,NSE,327.52,327.52,294.03,295.56,154506442
2022-01-17,2022,Wipro Limited,WIPRO.NS,NSE,295.42,301.03,277.54,279.5,88644440
2022-01-24,2022,Wipro Limited,WIPRO.NS,NSE,280.17,280.17,248.56,255.48,122114610
2022-01-31,2022,Wipro Limited,WIPRO.NS,NSE,263.28,272.99,260.29,264.55,91257540
2022-02-07,2022,Wipro Limited,WIPRO.NS,NSE,264.62,265.94,256.54,259.78,66298930
2022-02-14,2022,Wipro Limited,WIPRO.NS,NSE,254.49,264.85,249.86,260.25,72167038
2022-02-21,2022,Wipro Limited,WIPRO.NS,NSE,257.15,264.99,245.76,256.92,96309150
2022-02-28,2022,Wipro Limited,WIPRO.NS,NSE,254.95,268.37,251.76,266.19,87530682
2022-03-07,2022,Wipro Limited,WIPRO.NS,NSE,260.5,276.0,260.15,271.24,92768718
2022-03-14,2022,Wipro Limited,WIPRO.NS,NSE,271.33,282.71,270.36,278.18,56891272
2022-03-21,2022,Wipro Limited,WIPRO.NS,NSE,279.98,285.02,275.84,279.17,62304972
2022-03-28,2022,Wipro Limited,WIPRO.NS,NSE,281.32,281.92,272.67,278.45,59411752
2022-04-04,2022,Wipro Limited,WIPRO.NS,NSE,279.93,282.02,267.21,270.06,54312500
2022-04-11,2022,Wipro Limited,WIPRO.NS,NSE,272.47,272.58,258.75,260.9,44707324
2022-04-18,2022,Wipro Limited,WIPRO.NS,NSE,256.53,256.53,245.43,250.87,64048252
2022-04-25,2022,Wipro Limited,WIPRO.NS,NSE,247.25,250.89,236.54,237.38,71860184
2022-05-02,2022,Wipro Limited,WIPRO.NS,NSE,240.51,242.14,224.41,226.33,90402022
2022-05-09,2022,Wipro Limited,WIPRO.NS,NSE,224.88,228.31,215.62,218.65,84022444
2022-05-16,2022,Wipro Limited,WIPRO.NS,NSE,221.15,231.06,209.95,214.43,69704374
2022-05-23,2022,Wipro Limited,WIPRO.NS,NSE,216.39,219.09,206.78,217.86,66370088
2022-05-30,2022,Wipro Limited,WIPRO.NS,NSE,220.75,227.68,218.39,221.85,88197536
2022-06-06,2022,Wipro Limited,WIPRO.NS,NSE,220.21,222.15,212.89,215.06,48975486
2022-06-13,2022,Wipro Limited,WIPRO.NS,NSE,209.97,211.68,187.58,189.05,98074034
2022-06-20,2022,Wipro Limited,WIPRO.NS,NSE,190.82,199.1,188.56,195.37,84158616
2022-06-27,2022,Wipro Limited,WIPRO.NS,NSE,199.22,200.97,191.94,196.89,62254406
2022-07-04,2022,Wipro Limited,WIPRO.NS,NSE,196.4,198.15,192.71,195.53,48650292
2022-07-11,2022,Wipro Limited,WIPRO.NS,NSE,193.5,193.62,182.42,183.75,73913422
2022-07-18,2022,Wipro Limited,WIPRO.NS,NSE,186.15,194.79,185.06,191.68,112617868
2022-07-25,2022,Wipro Limited,WIPRO.NS,NSE,191.52,197.96,187.53,197.68,73624366
2022-08-01,2022,Wipro Limited,WIPRO.NS,NSE,198.85,206.22,197.17,205.28,70069832
2022-08-08,2022,Wipro Limited,WIPRO.NS,NSE,206.59,206.59,198.89,203.46,37134280
2022-08-15,2022,Wipro Limited,WIPRO.NS,NSE,203.46,207.57,201.08,201.76,49317852
2022-08-22,2022,Wipro Limited,WIPRO.NS,NSE,201.04,201.04,191.29,194.67,54016622
2022-08-29,2022,Wipro Limited,WIPRO.NS,NSE,188.95,194.06,186.15,190.21,64864292
2022-09-05,2022,Wipro Limited,WIPRO.NS,NSE,189.89,195.7,187.09,194.62,77229492
2022-09-12,2022,Wipro Limited,WIPRO.NS,NSE,195.88,198.75,186.71,187.39,69503522
2022-09-19,2022,Wipro Limited,WIPRO.NS,NSE,188.95,191.01,183.66,183.99,72331156
2022-09-26,2022,Wipro Limited,WIPRO.NS,NSE,182.89,187.51,179.44,183.94,65824026
2022-10-03,2022,Wipro Limited,WIPRO.NS,NSE,183.78,192.69,182.24,190.4,39516594
2022-10-10,2022,Wipro Limited,WIPRO.NS,NSE,186.76,194.97,175.54,176.03,166809342
2022-10-17,2022,Wipro Limited,WIPRO.NS,NSE,176.03,179.27,173.74,178.48,70236650
2022-10-24,2022,Wipro Limited,WIPRO.NS,NSE,180.28,180.53,177.8,178.81,28588520
2022-10-31,2022,Wipro Limited,WIPRO.NS,NSE,180.35,184.22,179.51,182.21,44231298
2022-11-07,2022,Wipro Limited,WIPRO.NS,NSE,183.36,189.35,180.56,186.48,49027098
2022-11-14,2022,Wipro Limited,WIPRO.NS,NSE,187.86,187.86,183.26,183.75,56729486
2022-11-21,2022,Wipro Limited,WIPRO.NS,NSE,183.75,188.67,179.39,187.93,50052016
2022-11-28,2022,Wipro Limited,WIPRO.NS,NSE,187.93,194.25,187.55,192.41,64253754
2022-12-05,2022,Wipro Limited,WIPRO.NS,NSE,192.8,193.6,182.54,183.85,49712244
2022-12-12,2022,Wipro Limited,WIPRO.NS,NSE,183.31,188.72,181.02,181.84,52954434
2022-12-19,2022,Wipro Limited,WIPRO.NS,NSE,181.23,183.47,175.89,176.19,49046328
2022-12-26,2022,Wipro Limited,WIPRO.NS,NSE,176.36,184.9,175.56,183.24,40364944
2023-01-02,2023,Wipro Limited,WIPRO.NS,NSE,183.36,185.57,177.94,178.22,38534190
2023-01-09,2023,Wipro Limited,WIPRO.NS,NSE,180.09,185.64,179.67,183.78,46015888
2023-01-16,2023,Wipro Limited,WIPRO.NS,NSE,181.96,189.14,181.49,188.09,72970972
2023-01-23,2023,Wipro Limited,WIPRO.NS,NSE,189.05,191.38,183.92,185.71,32133618
2023-01-30,2023,Wipro Limited,WIPRO.NS,NSE,186.17,193.16,184.77,190.78,43543694
2023-02-06,2023,Wipro Limited,WIPRO.NS,NSE,189.61,191.27,186.64,189.79,31380092
2023-02-13,2023,Wipro Limited,WIPRO.NS,NSE,189.72,193.28,186.71,190.03,31497456
2023-02-20,2023,Wipro Limited,WIPRO.NS,NSE,189.56,190.82,183.6,183.95,30326688
2023-02-27,2023,Wipro Limited,WIPRO.NS,NSE,183.69,183.95,180.28,182.61,28991832
2023-03-06,2023,Wipro Limited,WIPRO.NS,NSE,183.55,185.51,180.81,181.98,20361014
2023-03-13,2023,Wipro Limited,WIPRO.NS,NSE,181.94,183.62,173.05,176.09,38496200
2023-03-20,2023,Wipro Limited,WIPRO.NS,NSE,175.39,175.83,168.54,169.19,38162640
2023-03-27,2023,Wipro Limited,WIPRO.NS,NSE,169.19,171.06,166.03,170.83,30778862
2023-04-03,2023,Wipro Limited,WIPRO.NS,NSE,172.09,173.94,170.78,171.48,16926224
2023-04-10,2023,Wipro Limited,WIPRO.NS,NSE,172.11,175.32,171.18,172.25,24712138
2023-04-17,2023,Wipro Limited,WIPRO.NS,NSE,168.35,172.54,164.63,172.14,38827386
2023-04-24,2023,Wipro Limited,WIPRO.NS,NSE,175.39,181.47,173.31,180.07,68516848
2023-05-01,2023,Wipro Limited,WIPRO.NS,NSE,180.07,183.41,177.26,177.45,28730648
2023-05-08,2023,Wipro Limited,WIPRO.NS,NSE,178.19,180.93,177.54,179.25,27630966
2023-05-15,2023,Wipro Limited,WIPRO.NS,NSE,179.25,181.84,178.36,180.63,26043746
2023-05-22,2023,Wipro Limited,WIPRO.NS,NSE,180.77,188.27,180.25,187.88,54711232
2023-05-29,2023,Wipro Limited,WIPRO.NS,NSE,188.95,191.66,186.78,189.4,40508100
2023-06-05,2023,Wipro Limited,WIPRO.NS,NSE,191.24,191.64,185.0,185.82,51809404
2023-06-12,2023,Wipro Limited,WIPRO.NS,NSE,186.99,186.99,177.33,178.34,113315340
2023-06-19,2023,Wipro Limited,WIPRO.NS,NSE,178.66,181.12,176.37,177.7,47087942
2023-06-26,2023,Wipro Limited,WIPRO.NS,NSE,177.73,182.29,177.28,182.01,26192072
2023-07-03,2023,Wipro Limited,WIPRO.NS,NSE,184.23,185.89,182.17,185.14,52123578
2023-07-10,2023,Wipro Limited,WIPRO.NS,NSE,185.14,189.65,181.4,189.44,67075968
2023-07-17,2023,Wipro Limited,WIPRO.NS,NSE,190.36,198.75,187.55,189.28,106129798
2023-07-24,2023,Wipro Limited,WIPRO.NS,NSE,190.03,190.82,185.47,186.5,34304740
2023-07-31,2023,Wipro Limited,WIPRO.NS,NSE,186.96,191.76,185.7,191.22,38646840
2023-08-07,2023,Wipro Limited,WIPRO.NS,NSE,191.73,197.44,190.85,193.18,51329650
2023-08-14,2023,Wipro Limited,WIPRO.NS,NSE,193.28,196.62,190.82,192.55,30867312
2023-08-21,2023,Wipro Limited,WIPRO.NS,NSE,192.6,196.44,190.4,191.62,32194200
2023-08-28,2023,Wipro Limited,WIPRO.NS,NSE,192.44,195.38,190.1,194.73,41956800
2023-09-04,2023,Wipro Limited,WIPRO.NS,NSE,195.5,204.62,194.56,201.11,74211046
2023-09-11,2023,Wipro Limited,WIPRO.NS,NSE,202.52,207.54,199.66,206.28,64975198
2023-09-18,2023,Wipro Limited,WIPRO.NS,NSE,206.28,206.28,194.85,195.73,43839226
2023-09-25,2023,Wipro Limited,WIPRO.NS,NSE,195.73,196.32,187.78,189.91,53212080
2023-10-02,2023,Wipro Limited,WIPRO.NS,NSE,189.91,191.95,187.39,190.75,27124282
2023-10-09,2023,Wipro Limited,WIPRO.NS,NSE,189.05,198.28,188.67,192.25,51399144
2023-10-16,2023,Wipro Limited,WIPRO.NS,NSE,192.23,193.56,182.45,183.27,50196544
2023-10-23,2023,Wipro Limited,WIPRO.NS,NSE,182.8,183.81,175.41,178.83,32714514
2023-10-30,2023,Wipro Limited,WIPRO.NS,NSE,179.6,180.86,177.33,179.39,25118490
2023-11-06,2023,Wipro Limited,WIPRO.NS,NSE,180.53,181.0,176.32,177.4,37675992
2023-11-13,2023,Wipro Limited,WIPRO.NS,NSE,178.94,186.85,177.73,184.93,36108924
2023-11-20,2023,Wipro Limited,WIPRO.NS,NSE,183.9,189.42,183.9,185.21,35297252
2023-11-27,2023,Wipro Limited,WIPRO.NS,NSE,185.21,193.86,183.85,190.66,53345784
2023-12-04,2023,Wipro Limited,WIPRO.NS,NSE,193.02,198.54,188.06,197.65,70639584
2023-12-11,2023,Wipro Limited,WIPRO.NS,NSE,196.44,210.23,194.1,208.85,97933032
2023-12-18,2023,Wipro Limited,WIPRO.NS,NSE,208.6,218.09,199.8,216.38,119440530
2023-12-25,2023,Wipro Limited,WIPRO.NS,NSE,216.38,223.28,209.69,220.43,112692732
2024-01-01,2024,Wipro Limited,WIPRO.NS,NSE,221.22,226.13,211.12,213.55,86223622
2024-01-08,2024,Wipro Limited,WIPRO.NS,NSE,213.97,219.35,208.92,217.69,78148162
2024-01-15,2024,Wipro Limited,WIPRO.NS,NSE,239.44,247.41,219.07,226.86,224069232
2024-01-22,2024,Wipro Limited,WIPRO.NS,NSE,226.86,227.3,218.44,219.82,44534066
2024-01-29,2024,Wipro Limited,WIPRO.NS,NSE,220.29,228.02,219.82,226.45,56588136
2024-02-05,2024,Wipro Limited,WIPRO.NS,NSE,226.38,235.19,224.58,229.87,68891804
2024-02-12,2024,Wipro Limited,WIPRO.NS,NSE,230.13,255.44,230.13,254.5,143355152
2024-02-19,2024,Wipro Limited,WIPRO.NS,NSE,255.86,255.86,243.49,251.29,76549934
2024-02-26,2024,Wipro Limited,WIPRO.NS,NSE,251.34,251.88,240.54,243.3,55892346
2024-03-04,2024,Wipro Limited,WIPRO.NS,NSE,245.11,246.72,234.35,241.62,36983822
2024-03-11,2024,Wipro Limited,WIPRO.NS,NSE,242.51,244.9,232.08,242.32,62839310
2024-03-18,2024,Wipro Limited,WIPRO.NS,NSE,242.79,243.04,224.77,228.3,64687772
2024-03-25,2024,Wipro Limited,WIPRO.NS,NSE,228.3,230.11,220.88,225.02,48049164
2024-04-01,2024,Wipro Limited,WIPRO.NS,NSE,226.71,230.58,223.08,227.34,49186568
2024-04-08,2024,Wipro Limited,WIPRO.NS,NSE,229.66,230.41,220.29,220.64,66383600
2024-04-15,2024,Wipro Limited,WIPRO.NS,NSE,218.63,219.52,204.82,212.2,76072260
2024-04-22,2024,Wipro Limited,WIPRO.NS,NSE,212.2,223.01,210.92,217.76,68403004
2024-04-29,2024,Wipro Limited,WIPRO.NS,NSE,219.19,219.35,212.41,214.36,40820798
2024-05-06,2024,Wipro Limited,WIPRO.NS,NSE,215.04,218.6,211.06,211.78,40290532
2024-05-13,2024,Wipro Limited,WIPRO.NS,NSE,211.78,219.12,208.57,216.8,39192356
2024-05-20,2024,Wipro Limited,WIPRO.NS,NSE,216.07,220.52,215.06,217.31,37610190
2024-05-27,2024,Wipro Limited,WIPRO.NS,NSE,216.54,216.61,203.93,205.38,108680492
2024-06-03,2024,Wipro Limited,WIPRO.NS,NSE,211.01,227.98,195.45,227.11,127060592
2024-06-10,2024,Wipro Limited,WIPRO.NS,NSE,228.91,228.91,221.86,223.8,65877110
2024-06-17,2024,Wipro Limited,WIPRO.NS,NSE,223.8,234.8,223.8,229.92,160493570
2024-06-24,2024,Wipro Limited,WIPRO.NS,NSE,229.71,241.99,229.29,241.31,90547788
2024-07-01,2024,Wipro Limited,WIPRO.NS,NSE,242.74,257.22,240.96,250.8,112984602
2024-07-08,2024,Wipro Limited,WIPRO.NS,NSE,251.2,264.72,248.41,262.54,93085212
2024-07-15,2024,Wipro Limited,WIPRO.NS,NSE,265.71,271.8,259.99,261.16,78881786
2024-07-22,2024,Wipro Limited,WIPRO.NS,NSE,244.19,247.73,227.95,245.97,162144362
2024-07-29,2024,Wipro Limited,WIPRO.NS,NSE,247.47,248.67,234.82,235.36,56998568
2024-08-05,2024,Wipro Limited,WIPRO.NS,NSE,229.66,234.4,225.09,230.27,59516008
2024-08-12,2024,Wipro Limited,WIPRO.NS,NSE,230.39,242.53,228.33,241.97,50680782
2024-08-19,2024,Wipro Limited,WIPRO.NS,NSE,241.85,248.67,239.67,240.16,50238988
2024-08-26,2024,Wipro Limited,WIPRO.NS,NSE,241.85,254.04,241.83,252.35,104812864
2024-09-02,2024,Wipro Limited,WIPRO.NS,NSE,252.35,254.04,242.2,244.01,77843868
2024-09-09,2024,Wipro Limited,WIPRO.NS,NSE,242.36,258.96,240.56,258.07,82167516
2024-09-16,2024,Wipro Limited,WIPRO.NS,NSE,259.19,261.0,248.01,252.68,74115750
2024-09-23,2024,Wipro Limited,WIPRO.NS,NSE,252.68,261.96,248.11,253.94,66830964
2024-09-30,2024,Wipro Limited,WIPRO.NS,NSE,252.16,257.6,246.65,250.08,43568842
2024-10-07,2024,Wipro Limited,WIPRO.NS,NSE,252.16,253.89,243.86,247.61,51279792
